150,Action;RPG;Loot,Borderlands 2 RU,6273,8332
151,RPG;Open World;Fantasy,Fable Anniversary,6170,6186
152,Shooter;Action;Arena Shooter,Quake Live,6154,6154
153,Adventure;Indie;Political,Papers Please,6129,6129
154,Action;Adventure;Stealth,Tom Clancy's Splinter Cell Blacklist,6096,6146
156,Action;Zombies;Open World,Dead Island: Epidemic,6042,6052
157,Action;Indie;Strategy,Natural Selection 2,6006,9510
160,Adventure;Indie;RPG,Shadowrun Returns,5866,24329
161,Action;Zombies;Open World,Dead Island,5825,35906
162,Action;Adventure;Stealth,METAL GEAR SOLID V: GROUND ZEROES,5810,5810
164,Action;Adventure;Massively Multiplayer,RIFT,5761,15546
165,Action;Adventure;Open World,Just Cause 2: Multiplayer Mod,5756,10574
166,Action;Fighting;Superhero,Injustice: Gods Among Us Ultimate Edition,5746,10344
168,Action;Adventure;Sniper,Sniper Elite 3,5596,10861
170,Action;Adventure;RPG,How to Survive,5510,9231
171,Massively Multiplayer;RPG;Sci-fi,Star Trek Online,5489,7910
172,Shooter;Action;Indie,Risk of Rain (2013),5462,5462
173,Action;Adventure;Open World,Assassin's Creed Unity,5438,12180
174,Action;Open World;Comedy,Saints Row: The Third,5377,34371
175,Action;Adventure;Indie,Rogue Legacy,5377,8079
176,Action;Adventure;Casual,Spore,5321,5630
177,Action;Indie;RPG,Dungeon Defenders,5319,21862
178,Action;Adventure;Open World,Just Cause 2,5286,7547
179,Action;Fighting;Arcade,Ultra Street Fighter IV,5215,5547
180,Simulation;Strategy;Medieval,Stronghold Crusader 2,5166,5763
181,Simulation;Strategy;Singleplayer,Spacewar,5162,138416
184,Action;Indie;Strategy,Planetary Annihilation,5042,5587
186,Action;Fighting;Gore,Mortal Kombat Komplete Edition,4965,5235
187,Massively Multiplayer;Strategy;Medieval,Stronghold Kingdoms,4952,8616
188,Action;Stealth;Assassin,Hitman: Absolution,4858,26137
189,Indie;Precision Platformer;Platformer,Super Meat Boy,4836,5153
190,Shooter;Action;Multiplayer,Star Wars: Battlefront 2 (Classic 2005),4789,4789
191,Indie;Simulation;Strategy,Wargame: Red Dragon,4779,4779
192,Shooter;Action;Post-apocalyptic,Metro: Last Light Complete Edition,4752,37815
193,Action;Massively Multiplayer;Open World,APB Reloaded,4751,11813
194,Action;Indie;RPG,Dungeon Defenders Eternity,4708,4708
196,Casual;Simulation,Farming Simulator 2013,4639,4639
197,Action;Adventure;Indie,POSTAL 2,4636,4636
198,Action;Adventure;Stealth,Dishonored RHCP,4604,4604
200,Action;Adventure;Casual,Monaco,4519,41750
201,Action;Adventure;LEGO,The Banner Saga,4476,4476
203,Action;Indie;Simulation,Sins of a Solar Empire: Rebellion,4433,93109
204,Indie;Racing;Simulation,Assetto Corsa,4250,19796
206,Action;Horror;Survival Horror,The Evil Within,4223,4499
207,Adventure;Indie;Comedy,The Stanley Parable,4178,4818
208,Action;Indie;Zombies,No More Room in Hell,4165,10922
209,Adventure;RPG;Web Publishing,RPG Maker VX Ace,4163,4196
210,Adventure;Indie;RPG,Legend of Grimrock 2,4146,4146
213,Action;Adventure;Indie,Guns of Icarus Online,4100,107883
214,Action;Adventure;Casual,WAKFU,4078,4078
215,Shooter;Action;Bullet Time,Max Payne 3,4056,9594
216,Casual;Indie;Simulation,Plague Inc: Evolved,4035,17889
217,Strategy;Historical;Grand Strategy,Total War: NAPOLEON - Definitive Edition,3898,9935
219,Adventure;Zombies;Story Rich,The Walking Dead,3859,12114
220,Action;Strategy;World War II,Company of Heroes,3846,5906
221,Shooter;Action;Sci-fi,Half-Life 2,3828,64085
222,Simulation;Trains;Singleplayer,Train Simulator Classic,3821,3821
223,Action;Adventure;Vampire,Castlevania: Lords of Shadow 2,3802,3802
225,Adventure;Indie;Simulation,The Long Dark,3749,14707
226,Action;Adventure;Zombies,Resident Evil 6,3714,11879
227,Action;Massively Multiplayer;RPG,EVE Online,3694,10627
229,Action;Adventure;Massively Multiplayer,Secret World Legends,3676,3731
230,Action;Adventure;Indie,Trine 2,3617,3755
231,Action;Adventure;Zombies,Sniper Elite: Nazi Zombie Army 2,3563,3563
233,Action;Casual;Indie,SpeedRunners,3527,17212
234,Action;Indie;PvP,Fistful of Frags,3523,3537
235,Strategy;Turn-Based Strategy;Fantasy,Warlock - Master of the Arcane,3460,3490
236,Action;Indie;Anime,Archeblade,3460,3460
237,Strategy;Medieval;Historical,Total War: MEDIEVAL II - Definitive Edition,3409,8453
239,Action;Zombies;Co-op,Dead Island Riptide,3369,17960
240,Casual;Indie;Simulation,Train Fever,3369,3406
241,Action;Zombies;World War II,Call of Duty: World at War,3286,4825
242,Adventure;Casual;Indie,Broken Age,3260,3260
243,Action;Adventure;Indie,Hammerwatch,3253,3253
246,Action;Indie;RPG,Dungeon Defenders II,3193,18785
248,Action;Indie;Fighting,Blade Symphony,3155,3155
249,Action;Adventure;Massively Multiplayer,The Elder Scrolls Online,3153,49234
252,Action;RPG;Comedy,Magicka,3144,11727
253,Action;Adventure;Indie,The Expendabros,3088,3088
254,Action;Adventure;Anime,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,3048,4713
255,Action;Indie;RPG,Unepic,3042,3095
256,Action;Simulation;Strategy,Arma: Cold War Assault,3017,3017
257,Action;Simulation;Strategy,Men of War: Assault Squad 2,3016,9750
258,Indie;RPG;Strategy,Defender's Quest: Valley of the Forgotten,3014,3014
259,Casual;RPG;Strategy,Marvel Puzzle Quest,3002,3002
260,Racing;Combat Racing;Sports,Need for Speed: Hot Pursuit,2989,3005
261,Action;Indie;Great Soundtrack,Hotline Miami,2988,6878
262,Indie;Simulation;Strategy,Wargame: AirLand Battle,2985,4439
263,RPG;Open World;Post-apocalyptic,Fallout 3 - Game of the Year Edition,2979,11471
264,Indie;Massively Multiplayer;RPG,Villagers and Heroes,2964,2964
265,Adventure;Strategy;Detective,L.A. Noire,2946,5115
266,Action;Adventure;Open World,Batman: Arkham City GOTY,2932,6871
267,Indie;RPG;Strategy,Craft The World,2928,3283
268,Action;RPG;Cyberpunk,Deus Ex: Human Revolution - Director's Cut,2911,3392
269,Shooter;Action;Zombies,Call of Duty: Black Ops - Multiplayer,2880,118593
270,Action;Arcade;Classic,METAL SLUG 3,2879,2879
271,Action;Adventure;Indie,Realm of the Mad God Exalt,2848,10051
272,Action;Adventure;Massively Multiplayer,Vindictus,2825,4124
273,Shooter;Action;Alternate History,Wolfenstein: The New Order German Edition,2790,2790
274,Action;Adventure;Massively Multiplayer,DC Universe Online,2789,17701
275,Action;Hack and Slash;Musou,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,2783,3878
277,Action;Hack and Slash;Quick-Time Events,Ryse: Son of Rome,2772,3257
278,Action;Indie;Strategy,Toribash,2724,2724
279,Indie;RPG;Simulation,Project Zomboid,2715,65505
280,RPG;JRPG;Classic,FINAL FANTASY VII,2709,6424
282,Shooter;Action;Post-apocalyptic,Metro 2033 Redux,2700,50317
283,RPG;Fantasy;Great Soundtrack,Child of Light,2696,2696
284,Simulation;Strategy;RTS,Rise of Nations: Extended Edition,2689,2734
285,RPG;JRPG;Classic,FINAL FANTASY VIII,2688,4470
286,Shooter;Action;Dog,Call of Duty: Ghosts,2688,13831
287,Shooter;Action;RPG,BioShock,2674,2674
288,Indie;Simulation;Strategy,Democracy 3,2674,2674
289,Action;Adventure;Indie,Hero Siege,2657,10427
290,Action;Adventure;Simulation,theHunter Classic,2656,3984
291,RPG;Fantasy;Story Rich,Dragon Age: Origins,2654,7089
292,Adventure;RPG;Dungeons & Dragons,Baldur's Gate II: Enhanced Edition,2644,2644
293,Action;RPG;Simulation,Starpoint Gemini 2,2643,20842
294,Action;Open World;Crime,Mafia II (Classic),2639,29474
295,Action;RPG;Fantasy,Bound By Flame,2639,2639
296,Action;Adventure;Pirates,Assassin's Creed II,2630,3617
297,Action;Massively Multiplayer;Strategy,March of War,2623,2623
298,Indie;RPG;Simulation,Long Live The Queen,2623,2623
299,Action;Adventure;Indie,Mark of the Ninja,2604,5066
301,Action;Adventure;RPG,Fable - The Lost Chapters,2557,2595
302,Action;RPG;Fantasy,Shadowrun: Dragonfall - Director's Cut,2546,2703
303,Shooter;Action;Adventure,Shadow Warrior,2513,25890
304,Racing;Multiplayer;Singleplayer,Trials Fusion,2500,2500
306,Action;Adventure;Inventory Management,Resident Evil 4 (2005),2447,5343
308,Action,Call of Duty: Black Ops II - Zombies,2410,9695
310,Action;Indie;RPG,Bastion,2388,4186
311,Action;Adventure;Indie,Blackguards,2360,2360
312,Action;Indie;Simulation,Blockland,2358,2358
313,Action;Adventure;Indie,Warhammer 40000: Dawn of War II - Retribution,2349,15143
314,Action;Adventure;RPG,F.E.A.R. Online,2324,2362
315,Simulation;Flight;Realistic,Microsoft Flight Simulator X: Steam Edition,2304,6051
316,Action;Indie;Dinosaurs,Dino D-Day,2303,4585
317,Action;Adventure;RPG,R.U.S.E,2293,5018
319,Action;RPG;Open World,Mount & Blade: With Fire and Sword,2276,9315
320,Shooter;Action;World War II,Day of Defeat: Source,2264,7507
321,Action;Adventure;Indie,Dust: An Elysian Tail,2262,2669
322,Indie;Physics;Platformer,Tiny and Big: Grandpa's Leftovers,2258,2311
323,Action;RPG;Open World,Fallout: New Vegas PCR,2257,3897
324,Action;Adventure;Open World,Tom Clancy's Ghost Recon Future Soldier,2250,2667
325,Action;Puzzle;Puzzle-Platformer,Portal,2241,20672
326,Action;Open World;Crime,Grand Theft Auto: San Andreas,2241,3387
328,Action;RPG;Sci-fi,Mass Effect (2007),2216,4183
329,Action;Massively Multiplayer;Strategy,Block N Load,2213,8640
330,Action;Adventure;RPG,Darksiders II,2199,8746
331,Action;Adventure;Stealth,Batman: Arkham Asylum GOTY Edition,2198,6739
332,Shooter;Action;Gore,The Darkness II,2198,12593
333,Adventure;Indie;RPG,Pixel Piracy,2176,2176
334,Action;Indie;Pixel Graphics,VVVVVV,2174,2174
336,Adventure;Casual;Massively Multiplayer,Aura Kingdom,2162,2165
337,Shooter;Action;Multiplayer,Counter-Strike: Condition Zero,2157,32748
338,Indie;Strategy;Turn-Based,Frozen Synapse,2155,2155
339,Action;Adventure;Indie,Outlast,2154,11827
340,Strategy;RTS;Historical,Rome: Total War,2139,4413
341,Adventure;Casual;Indie,Landmark,2134,2134
342,Action;Adventure;Indie,Planet Explorers,2125,2125
343,Indie;Platformer;Rogue-like,Spelunky,2119,2919
344,Action;Indie;Fighting,Skullgirls 2nd Encore,2094,4016
345,Action;Adventure;Story Rich,Spec Ops: The Line,2082,13995
346,Action;Adventure;Horror,Alan Wake,2082,6652
347,Action;Indie;Strategy,Gunpoint,2051,2647
351,RPG;JRPG;Story Rich,The Legend of Heroes: Trails in the Sky,2011,2014
352,Shooter;Action;Adventure,Deadfall Adventures,2010,2010
354,Shooter;Action;Western,Call of Juarez Gunslinger,2008,11902
356,Action;Tactical;Sci-fi,The Bureau: XCOM Declassified,2003,7412
357,RPG;Sci-fi;Story Rich,Mass Effect 2 (2010),1987,13320
358,Action;RPG;Hack and Slash,Sacred 3,1981,1981
359,Action;Adventure;Open World,Bully: Scholarship Edition,1978,2010
360,Shooter;Action;Indie,Serious Sam 3: BFE,1971,2439
361,Action;Adventure;Indie,Magicite,1970,1985
362,Indie;Choices Matter;Point & Click,Minimum,1960,1960
363,Action;Indie;RPG,Valdis Story: Abyssal City,1959,1959
364,Action;Indie;Strategy,Tower Wars,1955,1956
365,Indie;Simulation;Strategy,Reus,1954,4252
366,Indie;Strategy;Tower Defense,Kingdom Rush,1950,2022
367,Action;Simulation;Strategy,Arma 2,1935,1935
368,Action;Casual;Indie,One Finger Death Punch,1921,1921
369,Action;Adventure;Casual,Spiral Knights,1915,13143
370,Action;Open World;Automobile Sim,Grand Theft Auto: Episodes from Liberty City,1914,3013
371,Action;Adventure;Hack and Slash,DmC Devil May Cry,1909,5757
373,RPG;Villain Protagonist;Hack and Slash,Overlord,1908,2303
375,RPG;JRPG;Fantasy,FINAL FANTASY XIII-2,1883,1883
376,RPG;Open World;Fantasy,The Elder Scrolls IV: Oblivion Game of the Year Edition (2009),1871,6390
377,Action;RPG;Co-op,The Lord of the Rings: War in the North,1863,4664
378,Action;Zombies;Co-op,Sniper Elite: Nazi Zombie Army,1863,3174
379,Action;Indie;Massively Multiplayer,Verdun,1857,4541
381,Adventure;RPG;JRPG,PROTOTYPE 2,1848,4070
382,Action;Indie;RPG,Crypt of the NecroDancer,1844,2282
383,Action;Adventure;Indie,Shovel Knight: Treasure Trove,1838,2875
384,Action;Adventure;Casual,Elsword,1834,2587
385,Action;Adventure;Indie,The Incredible Adventures of Van Helsing,1823,4231
386,Action;RPG;Cyberpunk,Deus Ex: Human Revolution,1799,56010
387,Casual;Simulation;Building,Construction-Simulator 2015,1798,1824
388,Simulation;Strategy;City Builder,SimCity 4 Deluxe,1791,5206
389,Casual;Indie;Strategy,StarForge,1776,1778
390,Action;Adventure;Indie,Brothers - A Tale of Two Sons,1768,2019
391,Adventure;RPG;Fantasy,Baldur's Gate: Enhanced Edition,1754,3756
392,Action;Adventure;Stealth,Tom Clancy's Splinter Cell: Conviction,1746,3856
395,Indie;Simulation;Horror,Five Nights at Freddy's 2,1708,1725
397,Action;Adventure;Indie,Grim Dawn,1706,61458
398,RPG;Villain Protagonist;Fantasy,Overlord II,1702,1702
399,Action;Indie;Simulation,Surgeon Simulator,1701,3487
401,Indie;RPG;Strategy,Fallen Enchantress: Legendary Heroes,1698,2682
402,Action;Adventure;Indie,The Incredible Adventures of Van Helsing II,1688,1714
403,Action;Adventure;RPG,Forge,1678,2716
404,Action;Simulation;Space,X Rebirth,1669,14732
405,Casual;Indie;RPG,Tabletop Simulator,1648,37198
406,Casual;Indie;Simulation,Mountain,1648,1667
408,Strategy;Grand Strategy;Historical,Victoria II,1640,3419
409,Casual;Indie;Strategy,Infinity Wars - Animated Trading Card Game,1635,1635
411,Action;Stealth;Singleplayer,Styx: Master of Shadows,1622,1639
412,Action;Adventure;Casual,Broforce,1607,4285
414,Action;Adventure;Indie,Octodad: Dadliest Catch,1603,1815
415,Indie;Simulation;Strategy,Xenonauts,1601,1619
417,Action;Casual;Indie,World of Guns: Gun Disassembly,1597,1597
418,Action;Adventure;Action-Adventure,Mirror's Edge,1590,3805
420,Shooter;Action;Sci-fi,Crysis 2 Maximum Edition,1579,3885
422,Action,Hazard Ops,1575,1578
423,Action;Indie;Sports,Nidhogg,1569,2215
424,Indie;Simulation;Strategy,Castle Story,1565,1565
427,Indie;Simulation;Strategy,The Escapists,1550,3354
428,Shooter;Action;Zombies,Call of Duty: Black Ops,1548,63343
429,Shooter;Action;Multiplayer,Call of Duty: Modern Warfare 2 (2009),1545,22614
430,Action;Racing;Level Editor,Trials Evolution Gold Edition,1536,4318
431,Action;Open World;Destruction,Red Faction: Guerrilla Steam Edition,1530,5613
432,Adventure;Casual;Indie,Desktop Dungeons,1528,3012
433,Action;Indie;RPG,E.Y.E: Divine Cybermancy,1524,2481
434,Indie;RPG;Strategy,Talisman: Digital Classic Edition,1524,3590
435,Adventure;Casual;Strategy,Scribblenauts Unlimited,1519,5180
436,Action;Adventure;Hack and Slash,Castlevania: Lords of Shadow - Ultimate Edition,1515,1585
438,Action;Adventure;Cyberpunk,Remember Me,1493,3117
439,Shooter;Action;Open World,Far Cry 2,1482,2420
440,Shooter;Action;Multiplayer,America's Army: Proving Grounds,1477,3073
441,Indie;Strategy;Tower Defense,Space Run,1466,1488
442,Action;Adventure;Hack and Slash,Darksiders,1460,3929
443,Action;Adventure;Indie,SteamWorld Dig,1459,2805
444,Action;Adventure;Zombies,Resident Evil Revelations,1450,2095
446,Action;Adventure;Massively Multiplayer,Star Conflict,1447,4973
447,Action;Horror;Multiplayer,Daylight,1444,1444
449,Strategy;Medieval;Historical,Medieval II: Total War Kingdoms,1432,1728
450,Adventure;Indie;Mystery,The Vanishing of Ethan Carter,1431,1443
451,Action;Casual;Indie,Beat Hazard,1430,4123
452,Action;Indie;Action Roguelike,Teleglitch: Die More Edition,1430,1431
454,Strategy;World War II;War,Men of War: Assault Squad,1427,1490
455,Adventure;Indie;Puzzle-Platformer,Pid,1427,1427
456,Adventure;Indie;Puzzle,Antichamber,1422,2369
457,Massively Multiplayer;Strategy;Tower Defense,Prime World,1422,2912
458,Indie;RPG;Strategy,Dead State,1408,1408
459,Adventure;Massively Multiplayer;RPG,Royal Quest,1404,1410
461,Action;Adventure;Indie,Warhammer 40000: Dawn of War - Soulstorm,1386,3283
462,Simulation;Strategy;World War II,Hearts of Iron III,1382,1551
463,Action;RPG;Strategy,Divinity: Dragon Commander,1358,2311
464,Action;Indie;Shoot 'Em Up,Really Big Sky,1341,5784
466,Indie;Simulation;Strategy,Creeper World 3: Arc Eternal,1334,3303
467,Action;Adventure;Casual,Cubic Castles,1334,1348
468,Adventure;Indie;Story Rich,Dreamfall Chapters,1329,1711
469,Shooter;Action;Classic,Half-Life,1317,33471
471,Strategy,Defense Grid 2,1315,1331
472,RPG;Pirates;Open World,Risen 2 - Dark Waters,1313,10867
473,Indie;Simulation;Horror,Five Nights at Freddy's,1305,1536
474,Action;Adventure;Open World,Assassin's Creed Brotherhood,1303,3848
475,Action;Casual;Racing,MapleStory,1302,17528
477,Action;Open World;Character Customization,Saints Row 2,1300,6509
479,Action;Simulation;Space,Spore: Galactic Adventures,1294,1517
480,RPG;Action;Villain Protagonist,Overlord: Raising Hell,1286,1354
481,Action;Adventure;Indie,The Talos Principle,1282,4007
483,RPG;Strategy;Turn-Based Strategy,King's Bounty: Dark Side,1271,1282
485,Strategy;Tactical;RTS,The Red Solstice,1255,82980
486,RPG;Open World;Gothic,Risen,1254,1382
487,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization IV: Beyond the Sword,1242,2791
488,Indie;Massively Multiplayer;RPG,Kingdom Wars,1241,1241
490,Simulation;Strategy;4X,Distant Worlds: Universe,1239,1254
491,Shooter;Action;Classic,Far Cry,1235,1267
492,Action;Adventure;Indie,Deadlight,1232,1678
493,Adventure;Casual,Mabinogi,1229,1331
494,Casual;Indie;Strategy,SolForge,1227,2103
495,Shooter;Action;Post-apocalyptic,RAGE,1224,18059
496,Sports;Strategy;Board Game,Blood Bowl: Chaos Edition,1221,1945
497,Casual;Indie;Massively Multiplayer,My Lands,1217,1226
498,Action;Zombies;Co-op,Left 4 Dead,1214,30616
499,Strategy;RTS;Sci-fi,Supreme Commander: Forged Alliance,1207,2113
500,Shooter;Action;Multiplayer,Call of Duty: Black Ops II,1204,18277
501,Action;Adventure;Indie,Estranged: Act I,1202,1202
502,RPG;JRPG;Singleplayer,The Last Remnant,1195,1544
503,Strategy;RTS;Sci-fi,Supreme Commander 2,1192,3730
504,Action;Adventure;Indie,Edge of Space,1189,1210
505,Strategy;Turn-Based Strategy;Sci-fi,Sid Meier's Civilization: Beyond Earth Demo,1189,1197
506,Action;Indie;Strategy,CastleStorm,1188,1280
507,Action;Adventure;Indie,Trine,1186,2659
508,Strategy;Multiplayer;Funny,Worms Revolution,1186,7770
510,Simulation;Sports;Cycling,Pro Cycling Manager 2014,1181,1198
511,Action;Indie;Simulation,Receiver,1176,1224
512,Action;Adventure;Pirates,Assassin's Creed Liberation,1174,1174
513,Action;Indie;Multiplayer,Double Action: Boogaloo,1174,1184
