39,Action;Casual;Indie,Altitude,4940,4940
41,Action;Indie;Racing,Zero Gear,4659,4659
42,Action;FPS;Singleplayer,BioShock 2,4635,4635
43,Action;Adventure;Indie,Warhammer 40000: Dawn of War II - Anniversary Edition,4520,18862
44,Action;Indie;FPS,Serious Sam HD: The Second Encounter,4395,6162
45,Action;RPG;Sci-fi,Mass Effect (2007),4183,4183
46,RPG;Strategy;Strategy RPG,Sol Survivor,4153,4153
47,Massively Multiplayer;RPG;Sci-fi,Star Trek Online,4019,7910
48,Action;Casual;Indie,Madballs in...Babo: Invasion,4017,4017
49,Action;Adventure;Open World,Grand Theft Auto IV: The Complete Edition,3828,11696
50,Action;FPS;Aliens,Aliens vs. Predator,3794,3794
51,Action;Adventure;Open World,Just Cause 2,3784,7547
52,Shooter;Action;FPS,Medal of Honor(TM) Multiplayer,3768,3768
53,Strategy;RTS;Sci-fi,Supreme Commander 2,3730,3730
54,RPG;Fantasy;Story Rich,Dragon Age: Origins,3715,7089
55,Indie;Precision Platformer;Platformer,Super Meat Boy,3546,5153
56,Action;Post-apocalyptic;FPS,Metro 2033,3437,14743
58,Action;Western;PvP,Lead and Gold - Gangs of the Wild West,3372,5013
59,Strategy;RTS;Sci-fi,Supreme Commander 2 - Demo,3265,3265
60,RPG;Indie;Capitalism,Recettear: An Item Shop's Tale,2986,2986
61,Action;Zombies;Co-op,Dead Rising 2,2812,2812
62,Adventure;Casual;Indie,Shatter,2761,2761
63,Action;Adventure;Pirates,Assassin's Creed II,2681,3617
65,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization IV: Beyond the Sword,2475,2791
66,Action;FPS;Multiplayer,Half-Life 2: Deathmatch,2457,2702
67,Action;Adventure;Stealth,Batman: Arkham Asylum GOTY Edition,2457,6739
68,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization IV,2314,2314
69,Action;RPG;Fantasy,The Witcher: Enhanced Edition,2301,12685
70,Shooter;Action;FPS,Medal of Honor(TM) Single Player,2285,2285
71,RPG;Fantasy;Story Rich,Dragon Age: Origins - Ultimate Edition,2278,8364
72,Action;Strategy;World War II,Company of Heroes - Legacy Edition,2147,3344
74,Adventure;Indie;RPG,Chime,2099,2099
75,RPG;Open World;Post-apocalyptic,Fallout 3 - Game of the Year Edition,2032,11471
76,Action;FPS;Sci-fi,Crysis,2028,2237
77,Action;Adventure;Hack and Slash,Darksiders,1992,3929
78,Action;Indie;RPG,Mount & Blade,1918,1918
79,Action;Casual;Indie,Beat Hazard,1892,4123
80,Simulation;Strategy;City Builder,SimCity 4 Deluxe,1881,5206
81,Action;Adventure;Action-Adventure,Mirror's Edge,1866,3805
83,Racing;Simulation;Sports,DiRT 2,1832,1832
84,Adventure;Point & Click;Comedy,Monkey Island 2: Special Edition,1813,1813
85,Action;FPS;Multiplayer,Call of Duty 4: Modern Warfare (2007),1796,1796
86,Indie;Strategy;Tower Defense,Defense Grid: The Awakening,1772,7534
87,Action;Massively Multiplayer;RPG,EVE Online,1770,10627
89,Action;Strategy;World War II,Company of Heroes: Tales of Valor,1639,2945
90,Indie;Simulation;Strategy,Gratuitous Space Battles,1609,3231
91,Action;Adventure;Stealth,Tom Clancy's Splinter Cell: Conviction,1588,3856
92,Action;FPS;World War II,Day of Defeat,1582,7758
93,Shooter;Action;Multiplayer,Star Wars: Battlefront 2 (Classic 2005),1543,4789
95,Action;RPG;Atmospheric,S.T.A.L.K.E.R.: Shadow of Chernobyl,1492,3770
96,RPG;Open World;Singleplayer,ArcaniA,1474,1474
97,Indie;Strategy;Relaxing,Eufloria,1459,1459
98,Adventure;Simulation;Strategy,Moonbase Alpha,1443,1443
99,Action;Sniper;FPS,Sniper: Ghost Warrior,1425,1586
102,Action;Adventure;Co-op,Resident Evil 5,1406,2585
103,Action;Adventure;Casual,Puzzle Quest,1392,1392
104,Action;Open World;Character Customization,Saints Row 2,1374,6509
105,Simulation;Strategy;City Builder,Tropico 3: Absolute Power,1366,1947
106,Action;Adventure;RPG,S.T.A.L.K.E.R.: Call of Pripyat,1359,1708
107,Action;Open World;Destruction,Red Faction: Guerrilla Steam Edition,1289,5613
108,Adventure;Indie;Point & Click,Machinarium,1279,1279
109,Action;Open World;Automobile Sim,Grand Theft Auto: Episodes from Liberty City,1278,3013
110,Shooter;Action;FPS,Frontlines: Fuel of War,1271,1271
111,Simulation;Trains;Singleplayer,Train Simulator Classic,1252,3821
112,Action;FPS;Classic,Half-Life,1248,33471
113,Action;Adventure;Casual,Spore,1246,5630
114,Action;FPS;Multiplayer,Battlefield 2,1184,1399
115,Action;RPG;Hack and Slash,Titan Quest,1154,1853
116,Action;Indie;Multiplayer,Plain Sight,1145,1145
117,Action;Open World;FPS,Far Cry 2,1144,2420
119,Action;Open World;Crime,Grand Theft Auto: San Andreas,1131,3387
120,Action;Indie;FPS,Serious Sam HD: The First Encounter,1119,1214
121,Action;Cyberpunk;RPG,Deus Ex: Game of the Year Edition,1102,1102
122,Indie;Music;Rhythm,Audiosurf,1101,5977
123,Action;FPS;Sci-fi,Half-Life 2: Episode Two,1041,1419
124,Action;Platformer;Comedy,Psychonauts,996,4531
125,RPG;Strategy;Fantasy,King Arthur - The Role-playing Wargame,993,3042
126,Action;Adventure;Indie,Amnesia: The Dark Descent,985,5666
127,Racing;Multiplayer;Automobile Sim,TrackMania Nations Forever,965,1466
128,Action;Adventure;Horror,Dead Space (2008),957,2305
130,Action;FPS;Multiplayer,America's Army 3,924,5735
131,Action;Simulation;Strategy,X3: Terran Conflict,911,1442
132,Action;Simulation;Strategy,Arma 2: Operation Arrowhead,910,19175
133,Racing;Automobile Sim;Simulation,RACE 07,904,1199
134,Action;Adventure;Open World,Bully: Scholarship Edition,898,2010
136,Action;RPG;FPS,BioShock,870,2674
137,RPG;Strategy;Turn-Based Strategy,King's Bounty: The Legend,862,862
138,Adventure;RPG;JRPG,Wings of Prey,856,2474
139,Action;RPG;Stealth,Alpha Protocol,850,2427
140,Action;Adventure;Indie,Trine,820,2659
141,Strategy;Base-Building;Villain Protagonist,Evil Genius,812,1041
142,Indie;RPG;Strategy,GRID,799,4823
143,Action;Casual;Touch-Friendly,Flight Control HD,796,1266
144,Action;FPS;Sci-fi,Half-Life 2: Episode One,792,1132
145,Action;Strategy;RTS,Company of Heroes: Opposing Fronts,782,1426
146,Action;Indie;Zombies,Nation Red,770,6850
149,Racing;Combat Racing;Sports,Need for Speed: Hot Pursuit,740,3005
150,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization IV: Colonization,729,729
151,Action;Horror;FPS,F.E.A.R. 2: Project Origin,693,4209
152,Action;Indie;Pixel Graphics,VVVVVV,689,2174
153,RPG;Villain Protagonist;Hack and Slash,Overlord,669,2303
154,RPG;Villain Protagonist;Fantasy,Overlord II,646,1702
156,Simulation;Strategy;Grand Strategy,Europa Universalis III,591,1315
157,Action;Zombies;World War II,Call of Duty: World at War,586,4825
158,Sports;Strategy;Multiplayer,Blood Bowl: Legendary Edition,583,2035
159,Simulation;Strategy;World War II,Hearts of Iron III,567,1551
160,Strategy;Medieval;Historical,Total War: MEDIEVAL II - Definitive Edition,566,8453
161,Strategy;RTS;Historical,Rome: Total War,545,4413
163,Strategy;Classic;Turn-Based Strategy,X-COM: UFO Defense,525,653
165,Action;Casual;Indie,Swords and Soldiers HD,525,1235
166,Strategy;Grand Strategy;Historical,Victoria II,506,3419
167,Strategy;RTS;Medieval,Age of Chivalry,502,2399
168,Action;Adventure;Open World,Prototype,487,1570
169,Shooter;Action;FPS,Insurgency: Modern Infantry Combat,486,2533
170,Action;Adventure;RPG,F.E.A.R.,477,865
171,Action;Open World;Automobile Sim,Grand Theft Auto: Vice City,476,1239
172,Simulation;Strategy;Colony Sim,The Guild II: Renaissance,448,1249
173,Massively Multiplayer;RPG;MMORPG,Champions Online,445,9794
174,Action;Simulation;World War II,Darkest Hour: Europe '44-'45,436,1083
176,RPG;Action;Villain Protagonist,Overlord: Raising Hell,405,1354
177,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization IV: Warlords,402,402
178,Action;Strategy;Indie,Monday Night Combat,400,7981
179,Racing;Combat Racing;Multiplayer,FlatOut 2,397,925
180,Indie;Strategy;Tower Defense,RUSH,389,3944
181,Action;Simulation;Space,Spore: Galactic Adventures,375,1517
182,RPG;JRPG;Singleplayer,The Last Remnant,365,1544
183,Adventure;Massively Multiplayer;RPG,Guild Wars,364,1297
184,Strategy;Medieval;Historical,Medieval II: Total War Kingdoms,344,1728
185,Action;Casual;Indie,BIT.TRIP BEAT,336,4318
187,Casual;Strategy;Puzzle,Bejeweled 3,332,1415
189,Action;Adventure;Indie,Blur,330,1556
190,Action;Simulation;Strategy,Arma 2,328,1935
191,RPG;Open World;Post-apocalyptic,Fallout 3,324,2653
192,Action;Adventure;Pirates,Assassin's Creed,309,1468
193,Massively Multiplayer;RPG;Survival,Fallen Earth Classic,305,2186
194,Action;Adventure;Story Rich,Mafia,303,9112
195,Action;Hero Shooter;Multiplayer,Team Fortress Classic,302,1897
196,Action;Adventure;Indie,The Ball,298,3337
197,Casual;Puzzle;Arcade,Peggle Deluxe,297,473
198,Strategy;Turn-Based Strategy;Turn-Based,Sid Meier's Civilization III: Complete,279,4600
199,Action;Adventure;RPG,S.T.A.L.K.E.R.: Clear Sky,270,1428
200,RPG;Open World;Fantasy,The Elder Scrolls IV: Oblivion Game of the Year Edition (2009),268,6390
201,Casual;Indie;Puzzle,Cogs,259,4532
202,Action;Third-Person Shooter;Bullet Time,Max Payne,254,727
205,Adventure;Platformer;Classic,Oddworld: Abe's Oddysee,219,45049
206,Action;Indie;Platformer,And Yet It Moves,219,4148
207,Action;RPG;Open World,Gothic 3,209,915
208,Racing;Multiplayer;Automobile Sim,TrackMania United Forever,207,1345
209,Action;Noir;Third-Person Shooter,Max Payne 2: The Fall of Max Payne,185,326
210,Indie;Simulation;Strategy,Synergy,175,2940
212,Strategy;4X;Space,Sword of the Stars Complete Collection,153,1005
213,Indie;Strategy;Tactical,DEFCON,151,3474
214,Action;FPS;Classic,Half-Life: Opposing Force,145,5639
